scores,states
"[0, 0.0119, 0, 0, 0, 0, 0]",222112022011101101010100200020020002001000
"[0, -1, 0, 0, 0, 0, 0]",222112022011101101110120200020020002001000
"[0, -1, 0, 0, 0, 0, 0]",212122210110001001000100200020020001000000
"[0, 0, 0, 0, 0, 0.02618, 0]",221122220112101011100102200010000002000000
"[0.02083, 0, 0, 0, 0, 0, 0]",220110211010000201000010200000020000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",221110211010002201000010200000020000000000
"[0, 0, 0, 0, 0, -1, 0]",112122221210000111000020200000010000000000
"[0, 0, 0, 0, 0.02618, 0, 0]",222110022210001011000102200010110002021000
"[0, 0, 0, 0, 0, 0.0119, 0]",211120020012001002100200100020010002001000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122020012001002100200110020010002001000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122022012101002100200110020010002001000
"[0, -1, 0, 0, 0, 0, 0]",211122022012101202110200110020010002001000
"[0, 0.0119, 0, 0, 0, 0, 0]",211120220210001002000200100010020001001000
"[0, 0.0119, 0, 0, 0, 0, 0]",211120222210001102000200100010020001001000
"[0, 0.0119, 0, 0, 0, 0, 0]",211120222210001102000220100011020001001000
"[0, 0, 0, 0, 0.0119, 0, 0]",211120222210001112000220100011020001201000
"[0, 0, 0.0119, 0, 0, 0, 0]",211120222212001112000221100011020001201000
"[0, 0, 0, 0, 0.0119, 0, 0]",211120222212001112100221100011220001201000
"[0, 0, 0.0119, 0, 0, 0, 0]",211120222212001112100221120011221001201000
"[0, 0, 0, 0, 0, 0.0119, 0]",211120222212001112100221120011221001221100
"[0, 0, 0, 0, 0, 0.0119, 0]",211122222212011112100221120011221001221100
"[0, 0, 0, 0, 0, 0, -1]",211122222212211112110221120011221001221100
"[0.03694, 0, 0, 0, 0, 0, 0]",222101020010001001000100200000020000001000
"[0, 0.03395, 0, 0, 0, 0, 0]",222101120010001001000100200020020000001000
"[0, 0, 0, 0, 0, 0.0119, 0]",211120221012021002100200110020010002001000
"[0, -1, 0, 0, 0, 0, 0]",211122221012021002100200110020011002001000
"[0, -1, -1, 0, 0, 0, 0]",201110020111001021000100200020020002002000
"[0, 0, 0, -1, 0, 0, 0]",222102221110001011000102200010010002000000
"[0, 0.0119, 0, 0, 0, 0, 0]",201112020210001011000202200010210000000000
"[0, 0, -1, 0, 0, 0, -1]",120122011022101201120210212011021002201000
"[0, 0.0119, 0, 0, 0, 0, 0]",200120210010021001002100200120010021000000
"[0, 0.0119, 0, 0, 0, 0, 0]",220120211010021001002100200120010021000000
"[0, 0.0119, 0, 0, 0, 0, 0]",220120211011021201002100200120010021000000
"[0, 0.0119, 0, 0, 0, 0, 0]",220120211011021201002120200121010021000000
"[0, 0, -1, 0, 0, 0, 0]",220120211011021201102120200121010021200000
"[0, -1, -1, 0, -1, -1, -1]",201122220211121011120101210010020002002000
"[0, 0.0119, 0, 0, 0, 0, 0]",201122210212201011100100200020000001000000
"[0, 0, 0, 0, 0, 0, -1]",221122210212201011100101200020000001000000
"[0, -1, 0, 0, 0, 0, 0]",221102021010201101020120201010020002001000
"[-1, -1, -1, 0, 0, 0, 0]",201122220111002012000100100000010000002000
"[0, 0, -1, 0, -1, 0, 0]",221110021011001201000210200012010002202000
"[0, 0.0119, 0, 0, 0, 0, 0]",222122221011201101100110200010020002001000
"[0, 0.0119, 0, 0, 0, 0, 0]",222122221011201101110110200012020002001000
"[0, 0, -1, 0, 0, 0, 0]",222122221011201101110110201012020002201000
"[0.02321, 0, 0, 0, 0, 0, 0]",220102221010001101000100200000020000001000
"[0.01785, 0, 0, 0, 0, 0, 0]",221102221010001101000100200020020000001000
"[0, 0, 0, 0, 0, 0.02083, 0]",222102020110201011020100201010010002000000
"[0, -1, 0, 0, 0, 0, 0]",211120210212021011101102200020210002021000
"[0, 0, 0.02232, 0, 0, 0, 0]",221102011010201001000200200010020000000000
"[0, -1, 0, 0, 0, 0, 0]",221102011010201101000200200010020002000000
"[0, -1, 0, 0, 0, 0, 0]",212120220111021011002202200110120001021000
"[0, -1, -1, -1, -1, -1, -1]",222102021110201011020102201010010002000000
"[0, -1, -1, -1, -1, -1, -1]",212120210110021001000100200020020001000000
"[0, 0, -0.65715, 0, 0, 0.052, 0]",220120221011001201000110200010010002002000
"[0, -1, -1, 0, -1, -1, -1]",221120221011001201000110200012010002002000
"[0, -1, 0, 0, 0, -1, -1]",202120210111021021202101220120111022012100
"[-0.43215, 0, 0, 0, 0, 0, 0]",221120011212000211100021220001112000020000
"[0, -1, 0, 0, 0, -1, -1]",221121220112121011100102210010122002012200
"[0.02321, 0, 0, 0, 0, 0, 0]",200100220010001002000000100000010000000000
"[0.01785, 0, 0, 0, 0, 0, 0]",200100220010001002000200100000010000001000
"[0, 0, 0.0119, 0, 0, 0, 0]",201100220010001002000200100020010000001000
"[0, -1, 0, 0, 0, 0, 0]",201110220210001002000200100020010000001000
"[0, -1, 0, 0, 0, 0, 0.02343]",211120220212001011100101220010020002000000
"[0, -1, 0, 0, 0, 0, 0]",112120010122001011000201200020210002021000
"[0, 0.02343, 0, 0, 0, 0, 0]",221120021112000102200000110000020000001000
"[-1, -1, -1, 0, -1, -1, -1]",221120021112000112200020110000020000001000
"[0.02321, 0, 0, 0, 0, 0, 0]",220102210020001001000100100000000000000000
"[0, 0.02321, 0, 0, 0, 0, 0]",220102210020001001000100100020000001000000
"[0, 0.02321, 0, 0, 0, 0, 0]",220102212020001101000100100020000001000000
"[0, 0.01785, 0, 0, 0, 0, 0]",221102212020001101000120100020000001000000
"[0, -1, -1, 0, 0, 0, 0]",221102212020001101000120100022010001000000
"[0, -1, -1, 0, -1, -1, -1]",201112020112001011100100200020020002002000
"[0, -1, -0.51196, -0.53661, -0.49789, -1, -0.55381]",202120210111021021202101220120111002000000
"[0, -1, -1, -1, -1, -1, -1]",211120221212001011100101220010220002000000
"[0, -1, 0, 0, 0, -1, -1]",202120210111021021202101220120111012021200
"[0, 0.02321, 0, 0, 0, 0, 0]",220100121010001001000100200010020002002000
"[0, 0.02321, 0, 0, 0, 0, 0]",220100121010001201000110200010020002002000
"[0, 0, 0.01785, 0, 0, 0, 0]",220100121010001201000110200012020002102000
"[0, 0, -1, 0, -1, 0, 0]",222110121010001201000110200012020002102000
"[0, 0, -1, 0, -1, -1, -1]",221122021110101201000110200012020002201000
"[0, -1, 0, 0, -1, -1, -1]",211122020112101011100102220010220002012000
"[0, -1, 0, 0, -1, -1, -1]",201120020111001021100101200010220002022000
"[0, 0, 0, 0, 0, 0.0119, 0]",221122222012001101100110200011020002001000
"[0, 0, -1, 0, -1, 0, 0]",220122211011121201202110200122010021101002
"[0, -1, -1, 0, -1, -1, -1]",221122021211101211100121200010020002002000
"[0.03946, 0, 0, 0, 0, 0, 0]",220102211010202101000100200000010000000000
"[0, 0.03303, 0, 0, 0, 0, 0]",220102211010202101000100200020010001000000
"[0, 0.02618, 0, 0, 0, 0, 0]",220102211010202101000120200021010001000000
"[-1, -1, -1, 0, 0, -1, 0]",221120211010001101000120200020020000000000
"[0, -1, 0, 0, 0, -1, -1]",202120210111021021202101220120111022021100
"[0.05101, 0, 0, 0, 0, 0, 0]",222110020010001001000100200000020000001000
"[0, 0.05386, 0, 0, 0, 0, 0]",222111020010001001000100200020020000001000
"[0, -1, -0.8625, 0, -1, -0.86214, -0.84881]",201122020111001011100102200010220002002000
"[0, -1, 0, 0, -1, -1, -1]",201122020111001011100102210010220002022000
"[0, 0.01785, 0, 0, 0, 0, 0]",201122020211101011200101200010020002002000
"[0, -1, -1, 0, 0, 0, 0]",221122021211101011200101200010020002002000
"[0, 0, 0, 0, 0.02618, 0, 0]",112122010122001011100201200010220002012000
"[0, -1, 0, 0, -1, -1, -0.86935]",202120210111021021202101220120111002012000
"[0, 0, 0, 0, 0.01785, 0, 0]",112122010122001011100201220010221002012000
"[0, 0, 0.02083, 0, 0, 0, 0]",222100020110001022000101100010010002002000
"[0.0119, 0, 0, 0, 0, 0, 0]",222100221110001121000011200002010000002000
"[0.02321, 0, 0, 0, 0, 0, 0]",120102012010000102000000000000000000000000
"[0.02321, 0, 0, 0, 0, 0, 0]",120102012010002102000100000000000000000000
"[0, 0.02321, 0, 0, 0, 0, 0]",120102012010002102000100000020000001000000
"[0, 0, 0, 0, 0, 0.0119, 0]",120102012010002102000120000021000001000000
"[0, 0, -1, 0, 0, 0, 0]",120102012010002102000120100021000001200000
"[0, 0, 0, 0, 0, 0.0119, 0]",112122010122101011100201220010221002012200
"[0, -1, -1, 0, -1, -1, -1]",222120221011001201000110200011010002002000
"[0, 0, 0, 0, 0, 0.02767, 0]",221120011212002211100012200001010000200000
"[0, -1, -1, 0, -1, -1, -1]",201122020211201011100101200010020002002000
"[-1, -1, -1, 0, -1, 0, 0]",221102021110201101000020200000020000001000
"[0, 0.0119, 0, 0, 0, 0, 0]",201102120010001001000100200000020000002000
"[0.0119, 0, 0, 0, 0, 0, 0]",221102120110001001000100200000020000002000
"[-1, 0, 0, 0, 0, 0, 0]",221102121110001001000100200020020000002000
"[0, -1, 0, 0, 0, 0, 0]",112122010122101011120201221010221002012200
"[-1, 0, 0, 0, 0, 0, 0]",221112021210001011000202200010210000000000
"[0, 0.13065, -1, 0, -1, -1, 0]",112120012122001011000200200000000000000000
"[0, -1, -1, -1, -1, -1, -1]",211120221212001011100101220010022002000000
"[0, -1, -0.33065, -0.27713, -0.25573, -1, -0.25619]",202120210111021021202101200120110002000000
"[0, 0, 0, -1, 0, 0, 0]",222122111211201211210112200022100001120000
"[0, -1, -1, 0, -1, -1, -1]",211120221212021011100101200010020002002000
"[0, 0, 0, 0, 0.01785, 0.06012, 0.09628]",221120021112000102100020100000020000001000
"[0, 0, 0.116, -1, -1, -1, 0]",112120012122001211000201200000000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",200102120010101001000100200000020000002000
"[0.0119, 0, 0, 0, 0, 0, 0]",200102120010111001000100200020020000002000
"[0, 0, 0, 0, -1, 0, 0]",210102120010111001000100200020020002002000
"[0, -1, -1, 0, -1, -1, -1]",211120221212001011100101220010020002002000
"[0, 0, 0, 0, 0, 0.03154, 0]",221120211212010211102011220101020000200000
"[-1, 0, -1, 0, 0, 0, 0]",221120211212012211102111220101020000200000
"[0, -1, -1, -1, -1, -1, -1]",211122020112201011100102200010020002000000
"[0, 0, 0.01785, 0, 0, 0, 0]",221122220112101011120102210010000002000000
"[0.04416, 0, 0, 0, 0, 0, 0]",221120011212001201100100200000020000000000
"[0.04307, 0, 0, 0, 0, 0, 0]",221120011212001201100100200020020000001000
"[0, 0.03946, 0, 0, 0, 0, 0]",221120011212001201100110200020020002001000
"[0, 0.03303, 0, 0, 0, 0, 0]",221120011212001211100110200022020002001000
"[0, 0, 0, 0, 0.02618, 0, 0]",221120011212001211100110210022020002201000
"[0, 0, 0, 0, 0.04873, 0, 0]",222102021010101201000110200010020002001000
"[0, 0, 0, 0, 0, 0, 0.02232]",222102021010101201000110200012020002101000
"[0.0119, 0, 0, 0, 0, 0, 0]",222100120110001001000100200020020000001000
"[0, -1, 0, 0, 0, 0, 0]",222100120110001011000100200020020002001000
"[0, -1, -1, 0, 0.08295, 0, 0]",112120012122001211100201200000200000000000
"[0, -1, -0.84881, 0, 0, -1, -0.84816]",202120210111021021202101220120111002001200
"[0.02618, 0, 0, 0, 0, 0, 0]",221122211212110211102011220101020000200000
"[0, 0, 0.01785, 0, 0, 0, 0]",221122211212112211102011220101020010200000
"[0, -1, -1, -1, -1, -1, 0]",222102221110201011020100201010010002000000
"[-1, 0, -1, 0, 0, 0, 0]",221122211212112211102011220101221010200000
"[0, 0, 0, 0.03442, -1, 0, 0]",211122221110200121020021201002010100000000
"[0, 0, 0, 0, 0, 0, -0.42657]",220121021011101001200100200010020002002000
"[0, 0.03303, 0, 0, 0, 0, 0]",220121021011101201200110200010020002002000
"[0, 0, 0.02083, 0, 0, 0, 0]",221121021011101201200110200012020002002000
"[-1, 0, -1, -1, -1, -0.65157, -1]",211122221110200121020021201002110100200000
"[0, -1, 0, 0, 0, -1, -1]",202120210111021021202101220120111022011200
"[0.03395, 0, 0, 0, 0, 0, 0]",220100010010000002000000100000020000001000
"[0.03395, 0, 0, 0, 0, 0, 0]",220100010010002002000100100000020000001000
"[0, 0.03395, 0, 0, 0, 0, 0]",220100010010002002000100100020020001001000
"[0, 0, 0, 0, 0, 0, 0.0119]",220100012010002102000100100020020001001000
"[0, 0.01785, 0, 0, 0, 0, 0]",220100012010002102000120100021020001001000
"[0, 0, 0, 0, 0.0119, 0, 0]",220110012010002102000120100021020001201000
"[-1, -1, -1, -1, -1, -1, -1]",211122221110200121020021201001020100000000
"[0, -1, -1, 0, -1, 0.03144, 0]",222110020111001011000102200020020002001000
"[0, 0, 0.0119, 0, 0, 0, 0]",202102210110121021002101200120210021000000
"[0, 0, -1, 0, 0, 0, 0]",220111012012002102000120100021020001201000
"[0, -1, -1, 0, -1, 0, 0]",221121021211101201210110200012020002002000
"[0.02083, 0, 0, 0, 0, 0, 0]",220122021010001101000100200000020000001000
"[0, 0.07805, 0, 0, 0, 0, 0]",221122021010201101000100200000020000001000
"[-1, -1, -1, 0, -1, -1, -1]",221122021010201101000110200020020000001000
"[0, -1, 0, 0, -1, -0.033, -0.05977]",211120220112011011000102200010220002012000
"[0, 0, 0, 0.04517, 0, 0, 0.03511]",112120012122001211100211220000200000000000
"[0, 0, 0, 0, 0.07734, 0, 0]",112120012122001211100211220001202000000000
"[-0.82143, -1, -1, 0, -1, -1, -1]",221110020112001011000100200020020000002000
"[0, -0.15185, 0, 0, 0, 0, 0]",202120220111001011000201200010220001000000
"[0, -1, 0, 0, 0, 0, 0]",202102210110121021012101200120210021020000
"[0, 0, 0.03154, 0, 0, 0, 0]",221120211212010211101011220001020000202000
"[-1, 0, -1, 0, -1, -1, -1]",221120211212012211101111220001020000202000
"[0.06188, 0, 0, 0, -1, 0, 0]",120122012010001001000000200000020000001000
"[0, 0, 0, 0, 0, 0, 0.0119]",120122012010001001000200200010020000001000
"[0, 0.05765, 0, 0, 0, 0, 0]",122122012010001001000200200010020001001000
"[0, 0, 0, 0, 0, 0.02083, 0]",122122012012101201100210220012021001101200
"[0, -1, -1, 0, -1, -1, -1]",201122020111201011100102210010220002002000
"[0, 0.02321, 0, 0, 0, 0, 0]",201120210012021001100100200020000000000000
"[0.01785, 0, 0, 0, 0, 0, 0]",221120210112021001100100200020000000000000
"[0, -1, -1, 0, 0, 0, 0]",221120210112021011100100200020000002000000
"[-1, 0, 0, 0, 0, 0, 0]",112120012122001211100211220001212000020000
"[0, 0, 0, 0, 0, 0.0119, 0]",122122012012101201120210221012021001101200
"[0, -1, 0, 0, -1, -0.4381, -0.19305]",211122220112011011001102200010220002012000
"[0, 0, 0.01785, 0, 0, 0, 0]",221120220111001011100100200020020000002000
"[0.0519, 0, 0, -1, 0, 0, 0]",112120012122001211100211220011202000000200
"[0, 0, 0, 0.02321, 0, 0, 0]",112120012122001211100211220011202002100200
"[0, 0, 0, 0, 0, 0.0119, 0]",112120012122001211100211220011212002120200
"[0, 0, 0, 0, 0, 0, 0.04416]",112121012122001211100211220011212002122200
"[-0.65715, -1, -1, 0, -1, -0.4381, -0.65129]",201112020112001011000100200020020000002000
"[0, -1, -0.82143, 0, -0.76667, -1, -0.82013]",202120210111021021202101220120111022001000
"[0.01726, 0, 0, 0, 0, 0, 0]",212102022010001101000110200010020000002000
"[0, 0, 0, 0, 0.0119, 0, 0]",222102020110001011000102200020120001001000
"[0, 0.0119, 0, 0, 0, 0, 0]",221101221110021221002121200120000001000000
"[0, -1, -1, 0, 0, -1, 0]",202120210111021021202101220120111022001102
"[0, 0, 0, 0, 0, 0.04416, 0]",112121212122101211100211220011212002122200
"[0, 0, 0, 0, 0, 0.04416, 0]",112121212122101211120211221011212002122200
"[0, 0, 0, 0, 0, 0, 0.04307]",112121212122101211120211221011212202122210
"[0, 0, 0, 0, 0, 0, 0.03705]",112121212122121211121211221011212202122210
"[0, 0, 0, 0, 0, 0, 0.02232]",112121212122121211121211221211212212122210
"[0.03395, 0, 0, 0, 0, 0, 0]",222110021010001001000100200020020000001000
"[0, 0, 0, 0, 0, 0.0119, 0]",222110021010001101000100200020020002001000
"[0, 0.01785, 0, 0, 0, 0, 0]",222110021012001101000110200020020002001000
"[0, 0, 0, 0, 0, 0.0119, 0]",222110021012001101100110200022020002001000
"[-1, -1, -1, -1, -1, -1, -1]",211122221110220121020021201001000100000000
"[0, -1, 0.05526, 0, 0, 0, 0]",211120210210021011001102200220100002000000
"[0, 0.04758, 0, 0, 0, 0, -1]",211120211210021011001102200220100002020000
"[0, 0.0449, 0, 0, 0, 0, 0]",211120211210021211001112200220100002020000
"[0, 0, 0, 0, 0.04416, 0, 0]",211120211210021211001112200222100002120000
"[0, -1, 0, 0, -1, -1, -1]",211122220112211011101102200010220002012000
"[0.01785, 0, 0, 0, 0, 0, 0]",222112120011001001000100200020020000001000
"[0, -1, -1, 0, -1, 0, 0]",222112120111001001000100200020020002001000
"[0, -1, 0, 0, 0.06989, 0, 0]",221122021010201101000120200010020000001000
"[-1, -1, -1, 0, -1, -1, -1]",221122021010201101020120201010020000001000
"[0, 0, 0, 0, 0, 0.0119, 0]",211121222212211122111221120211221001211200
"[0, 0, 0, 0, 0, 0.0119, 0]",211121222212211122111221122211221101211200
"[0, 0, 0, 0, 0, 0, 0.0119]",211121222212211122111221122211221111211220
"[0, 0, 0, 0, 0, 0, 0.04447]",221122221011001201000110200010010002002000
"[0.01785, 0, 0, 0, 0, 0, 0]",220121211011002201100020200001000000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",220121211011102201100220200001000000000000
"[0, 0, -1, 0, 0, 0.04003, 0]",221122221211001201000110200011010002002000
"[0, 0, 0.07336, 0, 0, 0, 0]",221120221112000112100020100001020000201000
"[0, 0, -1, 0, 0, 0, 0]",221101221110021221002121200122000001100000
"[0, -1, -1, 0, 0, -1, -0.66679]",202120210111021021200101220020111002001200
"[0, 0, -1, 0, 0, 0, 0]",122122012012101201120210221012021201101210
"[0, 0, 0, 0, 0, 0.0119, 0]",222102221010111201000110200012020002101000
"[0, 0, 0.02232, 0, 0, 0, 0]",221122221211201201100110200011010002002000
"[0, 0, -0.76388, 0, -1, -1, -1]",221122221211201201110110200011010002202000
"[0, 0, -1, 0, -1, -1, -1]",221122221211201221110110210011010002202000
"[0, 0, 0.06901, 0, -1, 0, 0]",221121221112000112100022100001020000201000
"[0.02083, 0, 0, 0, 0, 0, 0]",221120211212010211101011220001220000212000
"[-1, 0, 0, 0, -1, -1, 0]",221120211212012211101111220001220000212000
"[0.02321, 0, 0, 0, 0, 0, 0]",220111022010001201000010200000010000002000
"[0.02321, 0, 0, 0, 0, 0, 0]",220111022010001201000210200010010000002000
"[0, 0.02321, 0, 0, 0, 0, 0]",220111022010001201000210200011010002002000
"[0, 0, 0, 0, 0, 0, 0.0119]",220111022011001201000210200011010002202000
"[0, 0, -1, 0, 0, 0, 0]",222111022011101201000210200011010002202000
"[0, 0, 0.03303, 0, 0, 0, 0]",211122111210201221020112201022110002102000
"[0, 0, 0, 0, 0, 0, 0.02618]",211122111210211221020112201022110002122000
"[0, -1, -0.65715, -1, -1, -1, -0.30774]",202120210111021021202101200120120001000000
"[0.01785, 0, 0, 0, 0, 0, 0]",222100121010001001000100200020020000001000
"[0, 0, 0.0119, 0, 0, 0, 0]",222100121010001101000100200020020002001000
"[0, -1, 0, 0, -1, -1, -1]",202120210111011021202101210020120002021000
"[0, 0.05419, 0, 0, 0, -0.26824, 0]",221120221112001221100111210010021002002200
"[0, 0, 0, 0, 0, 0.03941, 0]",221120221112001221100111210012021002102200
"[0, 0, 0, 0, 0, 0, 0.0119]",221120221112001221100111210012221002112200
"[0, 0, 0, 0, 0, -1, -0.65268]",221122221112101221100111210012221002112200
"[0, -1, 0, 0, -1, -0.28833, -0.17452]",211120220112011011002102200110220002012000
"[0, -1, 0, 0, 0, 0, 0]",221122221012001101100110220010020002001000
"[0, -1, 0, 0, 0, 0, 0]",211120020212001011100102210010122002022100
"[0, 0, 0, 0, 0, 0.03303, 0]",112120212122001211100211220011212002121200
"[0, 0, 0, 0, 0, 0, 0.02618]",112122212122011211100211220011212002121200
"[-1, 0, 0, 0, 0, 0, 0]",221120201211000112000012100000220000001000
"[-1, -1, -1, 0, -1, -1, -1]",201112020112201011100100200020020000002000
"[0, 0, 0, 0, 0.01785, 0, 0]",222110022212001011100102200010110002021000
"[0, 0, 0.01785, 0, 0, 0, 0]",221120211212021211100011220001020000000000
"[0.06508, 0, 0, 0, 0, 0, 0]",221121221112001112100022100001220000201000
"[0, 0, 0, 0, 0, 0.05962, 0]",221121221112001112100222100011220000201000
"[0, 0, 0.05343, 0, 0, 0, 0]",221121221112201112100222100011220001201000
"[0, 0, 0, 0, 0, 0.04379, 0]",221121221112201112110222100011220001221000
"[0, -1, 0, 0, -1, -0.65715, -0.54483]",211122220112011011002102200110220012012000
"[0, 0, 0, 0, -1, 0.03303, 0]",221121221112201112110222102011220101221000
"[0, 0, 0, 0, 0, 0, -0.43215]",112122212122011211102211220111212002121200
"[0.02618, 0, 0, 0, 0, 0, 0]",222101020110001001000100200020020000001000
"[0, 0, 0.01785, 0, 0, 0, 0]",222101020110001011000100200020020002001000
"[0.01994, 0, 0, 0, 0, 0, 0]",201122020210001011000201200010000000000000
"[0, 0, 0, 0, 0, 0.01785, 0]",221120011212001211100110210022022002201100
"[0, 0, 0, 0, 0, -1, -1]",221122221112121221110111210012221002112200
"[0, 0, -1, 0, 0, 0, 0]",220121211011102201110220200001000000200000
"[0, 0, 0, 0, 0, -1, 0]",112122212122011211102211220111212022121201
"[0, 0.0119, 0, 0, 0, 0, 0]",221122021012001101100110200010020002002000
"[0, 0, -1, 0, 0, 0, 0]",221122021012001101100110200012020002102000
"[0, -0.8625, -0.8625, 0, -1, -1, -0.84881]",201122020111201011100102200010020002002000
"[0, -1, 0, 0, -1, -1, -1]",211122220112211011102102200110220012012000
"[0.0119, 0, 0, 0, 0, 0, 0]",221100121010001001000100200020020000002000
"[0, -1, 0, 0, 0, 0, 0]",221100121010001101000100200020020002002000
"[0, 0, 0, 0, 0, 0, 0.02618]",221121221112211112110222102011220101221020
